homestay_id,destination_id,homestay_name,province,district,municipality,latitude,longitude,price_per_night,rating,review_count,review,room_type,max_guests,amenities,best_season,description,phone,booking_url,image_url
H13_02,13,Lumbini Garden Lodge,Bagmati,Bhaktapur,,27.938627,80.6361582,,4.0,316,The full review will appear in my YT channel Road My Life Hindi (Pune to Ayodhya / Nepal Series) …,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H13_03,13,"Chintapu Homestay Ilam, Sandakpur-Nepal",Bagmati,Bhaktapur,,27.938627,80.6361582,,4.9,37,I had an amazing experience at Chintapu Organic and Self-Sustainable Farmstay. It truly gave me a real taste of Nepali village life. This is not just a farmstay—it’s a place where you can learn and grow. I gained valuable gardening skills …,,,,,"Maipatal Sandakpur-03, 57300",981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H13_04,13,Sakya Guest House,Bagmati,Bhaktapur,,27.938627,80.6361582,,4.1,160,"The hospitality at Sakya guest house was wonderful, the staff was so warm and attentive, and we felt very at home. The garden and temple are beautiful and provide a very peaceful oasis!",,,,,"32900, Lumbini Sanskritik",071-580273,http://sakya-guesthouse.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_ZGJgFpoQZ07v3H1ghqq0-jvVyiVmj2q_lRW1hysSYL994acsPlDSl2OVgzg7-R1Aq8csZj1nev75yd-MwIB6sOA5qm6SCnVfaSE482UGTGAx_0ZcsAAM3zCOQUT4e3dIuQBvwFiG7Uz6=w408-h306-k-no
H13_05,13,Little Buddha Hotel,Bagmati,Bhaktapur,,27.938627,80.6361582,,4.0,155,"European point of view here: I’m a tour operator with two decades of experience in the Himalayas. We come to Lumbini every year, and I know all the accommodation options here very well. As my wife is Buddhist, we prefer to stay near the …",,,,,"Vishnupura Road, Lumbini Sanskritik 32914",071-580270,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl4BYD-Qc7RIQEjl8PJrRHz7Y9tDgd0m2f88SKuUPUdEDXFGOzuoqdlsN3wTS-4jd5FZ1oUNP262_mYx6PkI8vD0tkiRuJr0e0cCq6nIB-CCoyMYiGI9XL1nQpsgMCj-XOO_Aa97-76XcRa=w408-h386-k-no
H14_02,14,Lumbini Garden Lodge,Koshi,Solukhumbu,,27.938627,80.6361582,,4.0,316,,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H14_03,14,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H14_04,14,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H14_05,14,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H15_02,15,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H15_03,15,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H15_04,15,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H15_05,15,,Koshi,Solukhumbu,,27.938627,80.6361582,,,,,,,,,,,,
H16_02,16,,Karnali,Mugu,,27.938627,80.6361582,,,,,,,,,,,,
H16_03,16,,Karnali,Mugu,,27.938627,80.6361582,,,,,,,,,,,,
H16_04,16,,Karnali,Mugu,,27.938627,80.6361582,,,,,,,,,,,,
H16_05,16,,Karnali,Mugu,,27.938627,80.6361582,,,,,,,,,,,,
H18_02,18,Lumbini Garden Lodge,Bagmati,Rasuwa,,27.938627,80.6361582,,4.0,316,The full review will appear in my YT channel Road My Life Hindi (Pune to Ayodhya / Nepal Series) …,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H18_03,18,Lumbini Village Lodge,Bagmati,Rasuwa,,27.938627,80.6361582,,4.2,401,"Located just 3 minute away from the gates of the Sacred Garden, the Lodge provides great food and rooms that suit our every need. I would particularly commend the kindness and frankness of the owner and his loving family for stating hotel …",,,,,"Lumbini Market, Lumbini Sanskritik 32900",071-580432,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMWb1vJ1TyzeFi-_Fk-qyPTylYOw8DjLtF0u7oFFW71nAgS6lUV5COcJ32H8OgT2mswKEiVYlNSdJE4xnFXgK1U4YE3VfterSfGTbpXblipVNMZrR5jjS64oXWMIWhHePcMA4S=w519-h240-k-no
H18_04,18,"Chintapu Homestay Ilam, Sandakpur-Nepal",Bagmati,Rasuwa,,27.938627,80.6361582,,4.9,37,I had an amazing experience at Chintapu Organic and Self-Sustainable Farmstay. It truly gave me a real taste of Nepali village life. This is not just a farmstay—it’s a place where you can learn and grow. I gained valuable gardening skills …,,,,,"Maipatal Sandakpur-03, 57300",981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H18_05,18,Sakya Guest House,Bagmati,Rasuwa,,27.938627,80.6361582,,4.1,160,"The hospitality at Sakya guest house was wonderful, the staff was so warm and attentive, and we felt very at home. The garden and temple are beautiful and provide a very peaceful oasis!",,,,,"32900, Lumbini Sanskritik",071-580273,http://sakya-guesthouse.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_ZGJgFpoQZ07v3H1ghqq0-jvVyiVmj2q_lRW1hysSYL994acsPlDSl2OVgzg7-R1Aq8csZj1nev75yd-MwIB6sOA5qm6SCnVfaSE482UGTGAx_0ZcsAAM3zCOQUT4e3dIuQBvwFiG7Uz6=w408-h306-k-no
H19_02,19,Lumbini Garden Lodge,Gandaki,Mustang,,27.938627,80.6361582,,4.0,316,,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H19_03,19,Lumbini Village Lodge,Gandaki,Mustang,,27.938627,80.6361582,,4.2,401,"Located just 3 minute away from the gates of the Sacred Garden, the Lodge provides great food and rooms that suit our every need. I would particularly commend the kindness and frankness of the owner and his loving family for stating hotel …",,,,,"Lumbini Market, Lumbini Sanskritik 32900",071-580432,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMWb1vJ1TyzeFi-_Fk-qyPTylYOw8DjLtF0u7oFFW71nAgS6lUV5COcJ32H8OgT2mswKEiVYlNSdJE4xnFXgK1U4YE3VfterSfGTbpXblipVNMZrR5jjS64oXWMIWhHePcMA4S=w519-h240-k-no
H19_04,19,"Chintapu Homestay Ilam, Sandakpur-Nepal",Gandaki,Mustang,,27.938627,80.6361582,,4.9,37,I had an amazing experience at Chintapu Organic and Self-Sustainable Farmstay. It truly gave me a real taste of Nepali village life. This is not just a farmstay—it’s a place where you can learn and grow. I gained valuable gardening skills …,,,,,"Maipatal Sandakpur-03, 57300",981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H19_05,19,Sakya Guest House,Gandaki,Mustang,,27.938627,80.6361582,,4.1,160,"The hospitality at Sakya guest house was wonderful, the staff was so warm and attentive, and we felt very at home. The garden and temple are beautiful and provide a very peaceful oasis!",,,,,"32900, Lumbini Sanskritik",071-580273,http://sakya-guesthouse.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_ZGJgFpoQZ07v3H1ghqq0-jvVyiVmj2q_lRW1hysSYL994acsPlDSl2OVgzg7-R1Aq8csZj1nev75yd-MwIB6sOA5qm6SCnVfaSE482UGTGAx_0ZcsAAM3zCOQUT4e3dIuQBvwFiG7Uz6=w408-h306-k-no
H20_02,20,Lumbini Garden Lodge,Gandaki,Tanahun,,27.938627,80.6361582,,4.0,316,The full review will appear in my YT channel Road My Life Hindi (Pune to Ayodhya / Nepal Series) …,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H20_03,20,Lumbini Village Lodge,Gandaki,Tanahun,,27.938627,80.6361582,,4.2,401,"Located just 3 minute away from the gates of the Sacred Garden, the Lodge provides great food and rooms that suit our every need. I would particularly commend the kindness and frankness of the owner and his loving family for stating hotel …",,,,,"Lumbini Market, Lumbini Sanskritik 32900",071-580432,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMWb1vJ1TyzeFi-_Fk-qyPTylYOw8DjLtF0u7oFFW71nAgS6lUV5COcJ32H8OgT2mswKEiVYlNSdJE4xnFXgK1U4YE3VfterSfGTbpXblipVNMZrR5jjS64oXWMIWhHePcMA4S=w519-h240-k-no
H20_04,20,"Chintapu Homestay Ilam, Sandakpur-Nepal",Gandaki,Tanahun,,27.938627,80.6361582,,4.9,37,,,,,,"Maipatal Sandakpur-03, 57300",981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H21_02,21,Lumbini Garden Lodge,Koshi,Ilam,,27.938627,80.6361582,,4.0,316,The full review will appear in my YT channel Road My Life Hindi (Pune to Ayodhya / Nepal Series) …,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H21_03,21,Lumbini Village Lodge,Koshi,Ilam,,27.938627,80.6361582,,4.2,401,"Located just 3 minute away from the gates of the Sacred Garden, the Lodge provides great food and rooms that suit our every need. I would particularly commend the kindness and frankness of the owner and his loving family for stating hotel …",,,,,"Lumbini Market, Lumbini Sanskritik 32900",071-580432,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMWb1vJ1TyzeFi-_Fk-qyPTylYOw8DjLtF0u7oFFW71nAgS6lUV5COcJ32H8OgT2mswKEiVYlNSdJE4xnFXgK1U4YE3VfterSfGTbpXblipVNMZrR5jjS64oXWMIWhHePcMA4S=w519-h240-k-no
H21_04,21,"Chintapu Homestay Ilam, Sandakpur-Nepal",Koshi,Ilam,,27.938627,80.6361582,,4.9,37,I had an amazing experience at Chintapu Organic and Self-Sustainable Farmstay. It truly gave me a real taste of Nepali village life. This is not just a farmstay—it’s a place where you can learn and grow. I gained valuable gardening skills …,,,,,"Maipatal Sandakpur-03, 57300",981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H21_05,21,Sakya Guest House,Koshi,Ilam,,27.938627,80.6361582,,4.1,160,"The hospitality at Sakya guest house was wonderful, the staff was so warm and attentive, and we felt very at home. The garden and temple are beautiful and provide a very peaceful oasis!",,,,,"32900, Lumbini Sanskritik",071-580273,http://sakya-guesthouse.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_ZGJgFpoQZ07v3H1ghqq0-jvVyiVmj2q_lRW1hysSYL994acsPlDSl2OVgzg7-R1Aq8csZj1nev75yd-MwIB6sOA5qm6SCnVfaSE482UGTGAx_0ZcsAAM3zCOQUT4e3dIuQBvwFiG7Uz6=w408-h306-k-no
H22_02,22,Lumbini Garden Lodge,Koshi,Taplejung,,27.938627,80.6361582,,4.0,316,The full review will appear in my YT channel Road My Life Hindi (Pune to Ayodhya / Nepal Series) …,,,,,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914",071-580146,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksRS8SCYYzSLbYzs-m14LG_CXZBkFIO-IVFT2GeGa6Iiwuo3wFRiv27uBWRQpWRHD63dAipdNgYpr-Uc9olpMt2WOqZfM6jmJ0z4cczSNxSWS6M4dxkLtuqYKoi_cT9OyIcSOJ=w408-h318-k-no
H22_03,22,Lumbini Village Lodge,Koshi,Taplejung,,27.938627,80.6361582,,4.2,401,"Located just 3 minute away from the gates of the Sacred Garden, the Lodge provides great food and rooms that suit our every need. I would particularly commend the kindness and frankness of the owner and his loving family for stating hotel …",,,,,"Lumbini Market, Lumbini Sanskritik 32900",071-580432,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMWb1vJ1TyzeFi-_Fk-qyPTylYOw8DjLtF0u7oFFW71nAgS6lUV5COcJ32H8OgT2mswKEiVYlNSdJE4xnFXgK1U4YE3VfterSfGTbpXblipVNMZrR5jjS64oXWMIWhHePcMA4S=w519-h240-k-no
H25_01,25,Shuklaphanta Jungle Cottage,Sudurpashchim,Kanchanpur,,28.9471567,80.0716207,,4.2,142,I found my room and especially the bathroom to be clean and tidy. The bed was comfortable and the sheets and quilt cover we're very clean and fresh. The staff were friendly and helpful with any questions. The food was delicious and the …,,,,,"W4WX+V48, Bhimdatta 10400, Nepal",+977 984-8994693,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE0m_cx2gyO1pucnr2hVXUwA-eSOJyRb3RNEvEp2rSoeYjGwX6rvD4xQMlWSCHXOLEyU8EMBYN5TEWkoOwLtE-TsRJBRsxypQ_4hN0u0gHDR42k2Pygh7EwhOaHHS-ydavPiICEdNpNYvmnT4sz1O6A1dSmcMhY_gsOa7IdPI-K4Uz4Hj3tJrZ_vw=w408-h297-k-no
H25_02,25,Rana Tharu Community Homestay,Sudurpashchim,Kanchanpur,,28.9394695,79.8444328,,4.3,6,Good hospitality tasty local food.😊😊 …,,,,,"W4QX+QPX, Bhimdatta 10400, Nepal",+977 986-8772188,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F6dBsj0Hkk-YQ4272O6YtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.02518&pitch=0&thumbfov=100
H25_03,25,Rana Tharu Community Homestay,Sudurpashchim,Kanchanpur,,28.9394695,79.8444328,,4.3,6,Good hospitality tasty local food.😊😊 …,,,,,"W4QX+QPX, Bhimdatta 10400, Nepal",+977 986-8772188,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F6dBsj0Hkk-YQ4272O6YtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.02518&pitch=0&thumbfov=100
H25_04,25,Saud Home,Sudurpashchim,Kanchanpur,,28.9156943,80.0412199,,5.0,2,,,,,,"RHQC+3PV, Baskota Road, Attariya 10900, Nepal",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlemZYK59D7v-IR2Az-0Yk7E4G1nEl1n9LSbt_RlOaVp7-OHwmZnLzyEBBGsSXPVMjyNwDo49AHaQdOFN35rPVlXVH7DpypIsNlSKl1AGRCvKslFbi3veRkUX9GluklokAz-9Ctwu4F4wec=w408-h306-k-no
H26_02,26,Aashirvaad home stay,Sudurpashchim,Bajhang,,29.3361496,79.4890495,,4.8,100,,,,,,"Shanti Ashirvaad nursery and boutique, near GIC Road, Kanalgaon, Majgaon, Uttarakhand 262523, India",+91 80572 51294,https://www.makemytrip.com/hotels/aashirvaad_homestay-details-champawat.html,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlRsri9voxoK_2l0XucIckUQUm3WhBWf_8lHdNcMruUvTPPkHq4VS8RfCtBZStfRCXuwJYttEDWG6m5j6tGt8fDVTi0tpCatIaoCHj0sxmf63rzKB0i0nmHMZYbfwj8S-U7ZhwbKqLdLoo=w408-h544-k-no
H26_03,26,Shuklaphanta National Park,Sudurpashchim,Bajhang,,28.8554386,79.6446938,,4.4,967,"I had a really great experience at Shuklaphanta National Park in Nepal.

The park is well-known for its wide grasslands and rich wildlife, and visiting …",,,,,"V743+5QF, 10400, Nepal",+977 99-521309,https://dnpwc.gov.np/en/conservation-area-detail/69/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmmbDirSxvmVd2VVmJFkO8L98IEkFggNTejtVGAHlAb4wQCP-xGq9_aPfv9NqEvOP8bwyTwMkATDS4Ja_FQYoXtLcJwwaB-dBndDqfgr2oZyijqI2rgpQrdxbMPPhsMXyqtUi_Vs3JL9hFe=w408-h272-k-no
H26_04,26,Rana Tharu Community Homestay,Sudurpashchim,Bajhang,,28.9394695,79.5395622,,4.3,6,Good hospitality tasty local food.😊😊 …,,,,,"W4QX+QPX, Bhimdatta 10400, Nepal",+977 986-8772188,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F6dBsj0Hkk-YQ4272O6YtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.02518&pitch=0&thumbfov=100
H37_01,37,The Face Resort,Gandaki,Mustang,,28.8159712,83.8641193,,4.8,172,,,,,,"Muktinath 33100, Nepal",+977 985-7650097,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmkYD55mI87Dx-XKmmWJoD3RwJjUS7WsheDRkDnFaT2hfSy29uVfUkdk971RkPmksuCJK8HDf3OhwuYxHhOOHF4f9VX89MjQqPPE5bAcXBxm3n3NIY3td1e3DFpQJcxqSMaGOh27ADeASri=w408-h390-k-no
H37_02,37,"Hotel Grand Shambala , Muktinath",Gandaki,Mustang,,28.8156806,83.8446161,,4.2,372,"I had a mixed experience initially, but it turned out to be a pleasant stay overall at Hotel Grand Sambala. …",,,,,"Muktinath Sadak, Ranipauwa 33100, Nepal",+977 985-1187371,http://www.hotelgrandshambala.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmNDkO3uxyC4XWPqse2aQAyOvNc_-8d12BqBSz1v8X5n7NRgGHlOWZqq91-KHVY8jeAlb9A04P_M404bq7epZod2i2W4Vsi1a41MjdEj8ckJgxOfA39w68VdIaW-w8yjLLgGZvbYw=w408-h725-k-no
H37_03,37,Xanadu Homes - Double Room with Mountain View,Gandaki,Mustang,,28.7820892,83.7040977,,,,,,,,,"Jomsom 33100, Nepal",,https://br.bluepillow.com/search/6949871d5c042e01bacc80e7?dest=bkng&cat=House&lat=28.78209&lng=83.72315&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFgBhozCqi-VTZYdu-f--SgJ27rwg6Ss6x8dZjp4gpLJYU2YLJ_IInn9l8SNwupGre3EJPKwcWFmgdwYi54lR-utC-7VJ4UPv26paXx9YP8pOCX4G7NRgA3q2znu-YCgbKFVs-iB7hpM-ytDnfTBX00VCBGnEevOUdJJpdcYirWR5vTKIDcEL1uJg=w408-h544-k-no
H37_04,37,Xanadu Homes - Family Room with Bath,Gandaki,Mustang,,28.7820797,83.7040977,,,,,,,,,"Jomsom 33100, Nepal",,https://www.freecancellations.com/search/F2cjQQEAHHMHV1BVXlkEEggLD0tjRQEW?lat=28.78208&lng=83.72315&language=de,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE3nErQnJGfyyZQR0OF0FSx1kwi9G_KDTpM-5Szc4y9G8t6IWImhvT-b0r1QFxRyZb0IMwlZcw9ijwq6-5gUUIONOYbLPBH0W2hxPW9mRCb0oXJyMR39ogKe0HqeBnh1m5a3ANLkjUX41fL5fHBR0ySvVdMJsNGfQC_TjXYxMgCOsbB2MKVRxlx=w408-h272-k-no
H37_05,37,Choesam Cozy Home,Gandaki,Mustang,,28.8278408,83.8820153,,,,,,,,,"Jhong 33100, Nepal",,https://br.bluepillow.com/search/62de889fde4e4eebed124beb?dest=ago&cat=Vacation+rental+%28other%29&lat=28.82784&lng=83.90107&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhERHkHQWZQKCuso4rsdBInWA5q4ZiQbsCYrZgPHlSu7I3TLG45egwlVmnKGWjNeauOTprYVC2IsSMo1_Oow37zsLMaXJ4tsnL6mm8WU1ATNRRnvzrhY4n3wi6MOuOjbAftv7k2APQCTMWtfHvP1hn1JohhQRWMDU38xrdT87iJcJCC9E1QyOH-S=w408-h507-k-no
H38_02,38,"Hotel Grand Shambala , Muktinath",Bagmati,Kathmandu,,28.8156806,83.8446161,,4.2,372,"I had a mixed experience initially, but it turned out to be a pleasant stay overall at Hotel Grand Sambala. …",,,,,"Muktinath Sadak, Ranipauwa 33100",985-1187371,http://www.hotelgrandshambala.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmNDkO3uxyC4XWPqse2aQAyOvNc_-8d12BqBSz1v8X5n7NRgGHlOWZqq91-KHVY8jeAlb9A04P_M404bq7epZod2i2W4Vsi1a41MjdEj8ckJgxOfA39w68VdIaW-w8yjLLgGZvbYw=w408-h725-k-no
H38_03,38,Lo Mustang Himalayan Resort,Bagmati,Kathmandu,,28.8156806,83.8446161,,4.5,260,"Along with my Korean travel companions, I stayed at the Lo Mustang Himalayan Resort from 25th to 26th April. The Resort is situated on the hill, so it has a fantastic view of the snow-capped mountains and green terraced fields below. The …",,,,,"Ranipauwa, Muktinath 33100",069-590036,https://lomustanghimalayanresort.com/,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGuB-0vaFgmxhS2AR90tU4VHXZFbRZ5F0vDnsuEsOl4ISc9s7fQvcoY0FaYbiP2NQNcVHbCAV3U7fvHHPkApuzJo05Xc0k5WuBhcxsEHFyQCh5GW3KKhH4ZWKO4ttlBEGJWOYbnkLBxd15480m0YB-ktVfZZWy0B-NchSSN9vBOXGycIuesGVtD=w408-h270-k-no
H38_04,38,Mustang home stay,Bagmati,Kathmandu,,28.8311495,83.8467497,,3.7,3,We are  not coming.,,,,,"RVJ8+F83, Muktinath Hwy, Jhong 33100",,,
H38_05,38,The Face Resort,Bagmati,Kathmandu,,28.8156806,83.8446161,,4.8,172,,,,,,Muktinath 33100,985-7650097,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmkYD55mI87Dx-XKmmWJoD3RwJjUS7WsheDRkDnFaT2hfSy29uVfUkdk971RkPmksuCJK8HDf3OhwuYxHhOOHF4f9VX89MjQqPPE5bAcXBxm3n3NIY3td1e3DFpQJcxqSMaGOh27ADeASri=w408-h390-k-no
H39_01,39,Farm And Forest Resort Shivapuri,Bagmati,Kathmandu,,27.8398723,85.2674798,,4.1,116,"Stayed here for 2 nights and 3 days and had such a wonderful experience. The place is beautiful, peaceful, and surrounded by so much greenery. It’s not even that far from Kathmandu, so it’s perfect for a short getaway. They have both …",,,,,"R8Q4+W6, Sunkhani 44900, Nepal",+977 970-4092592,http://www.farmandforestresort.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnj3Gtp7sdySGdX5GY2qJlj4CUmdQczNTzwoN6KFsv2ZgO2_opmMliWLv1cdFh6rFx4fcBkIWaVGDoRWL1YguSBCLkVNpVC6szqriewpdhc512IPoFponQwLgyOjClNsdFXbqAx34vZ2HAK=w408-h272-k-no
